,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Windows,Android,Linux,Macintosh,Sistema operativo (not set),iOS,Windows Phone,Chrome OS,Tizen,Sistema operativo promedio,Sistema operativo std,Organic Search,Social,Direct,Referral,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std,mediana_de_medianas,lag_90,lag_180,lag_270,lag_360
85,24.0,10.0,18.0,1.0,18.0,23.0,1.0,8.0,16.0,0.0,8.0,6.531973,13.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4,4.247352,12.0,1.0,11.0,0.0,6.0,5.5226803,27.5,32.2905,33.648197,34.116962,34.36589
86,40.0,17.0,22.0,1.1363636,25.0,38.0,2.0,14.0,26.0,0.0,13.333333,10.624918,22.0,8.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,6.6332498,12.0,15.0,13.0,0.0,10.0,5.87367,35.0,32.2905,33.648197,34.116962,34.36589
87,27.0,7.0,11.0,1.0,11.0,24.0,3.0,25.0,2.0,0.0,9.0,11.343133,2.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.7,7.1281133,11.0,10.0,6.0,0.0,6.75,4.322904,32.0,32.2905,33.648197,34.116962,34.36589
88,24.0,9.0,14.0,1.2142857,17.0,23.0,1.0,13.0,11.0,0.0,8.0,5.715476,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.2,16.0,2.0,5.0,1.0,6.0,5.9581876,32.0,32.2905,33.648197,34.116962,34.36589
89,20.0,4.0,8.0,1.0,8.0,20.0,0.0,11.0,9.0,0.0,6.6666665,4.7842336,9.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.5496478,14.0,2.0,4.0,0.0,5.0,5.3851647,25.5,32.2905,33.648197,34.116962,34.36589
90,72.0,20.0,27.0,1.1111112,30.0,55.0,17.0,40.0,32.0,0.0,24.0,17.281975,17.0,40.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,7.2,12.520384,33.0,5.0,32.0,2.0,18.0,14.543039,26.0,200.0,33.648197,34.116962,34.36589
91,68.0,8.0,15.0,1.2666667,19.0,68.0,0.0,22.0,46.0,0.0,22.666666,18.785337,45.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.8,14.309438,7.0,27.0,34.0,0.0,17.0,13.946325,28.5,70.0,33.648197,34.116962,34.36589
92,41.0,15.0,23.0,1.0434783,24.0,40.0,1.0,20.0,21.0,0.0,13.666667,9.672412,17.0,13.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,4.1,5.906776,16.0,5.0,20.0,0.0,10.25,8.073877,34.0,323.0,33.648197,34.116962,34.36589
93,53.0,17.0,25.0,1.04,26.0,51.0,2.0,22.0,31.0,0.0,17.666666,13.02135,29.0,20.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.3,9.839208,16.0,15.0,22.0,0.0,13.25,8.104782,38.5,151.0,33.648197,34.116962,34.36589
94,33.0,6.0,11.0,1.4545455,16.0,29.0,4.0,25.0,8.0,0.0,11.0,10.424331,4.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.3,7.4033775,15.0,7.0,10.0,1.0,8.25,5.0682836,35.5,37.0,33.648197,34.116962,34.36589
95,12.0,2.0,7.0,1.7142857,12.0,10.0,2.0,2.0,10.0,0.0,4.0,4.3204937,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.6758177,5.0,4.0,2.0,1.0,3.0,1.5811388,33.5,82.0,33.648197,34.116962,34.36589
96,33.0,10.0,17.0,1.1764706,20.0,31.0,2.0,15.0,18.0,0.0,11.0,7.8740077,16.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.3,6.132699,12.0,5.0,13.0,3.0,8.25,4.322904,33.0,296.0,33.648197,34.116962,34.36589
97,53.0,10.0,21.0,1.0476191,22.0,52.0,1.0,28.0,25.0,0.0,17.666666,12.552114,21.0,28.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.3,9.747308,37.0,0.0,13.0,3.0,13.25,14.532291,33.5,250.0,33.648197,34.116962,34.36589
98,24.0,9.0,14.0,1.0,14.0,23.0,1.0,6.0,18.0,0.0,8.0,7.483315,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.4990907,6.0,1.0,15.0,2.0,6.0,5.5226803,33.0,160.0,33.648197,34.116962,34.36589
99,29.0,12.0,16.0,1.0,16.0,29.0,0.0,15.0,14.0,0.0,9.666667,6.847546,8.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.9,4.7212286,20.0,0.0,9.0,0.0,7.25,8.2272415,33.0,59.0,33.648197,34.116962,34.36589
100,28.0,9.0,17.0,1.117647,19.0,27.0,1.0,18.0,10.0,0.0,9.333333,7.363574,10.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8,5.582114,17.0,0.0,11.0,0.0,7.0,7.314369,33.0,90.0,33.648197,34.116962,34.36589
101,13.0,3.0,9.0,1.1111112,10.0,12.0,1.0,9.0,4.0,0.0,4.3333335,3.681787,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,2.7221315,6.0,1.0,6.0,0.0,3.25,2.772634,31.0,58.0,33.648197,34.116962,34.36589
102,15.0,2.0,8.0,1.0,8.0,15.0,0.0,10.0,5.0,0.0,5.0,4.082483,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.2015622,7.0,0.0,8.0,0.0,3.75,3.7666297,28.5,38.0,33.648197,34.116962,34.36589
103,57.0,24.0,31.0,1.032258,32.0,56.0,1.0,37.0,20.0,0.0,19.0,15.121728,20.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.7,10.863241,24.0,8.0,24.0,1.0,14.25,10.059199,29.5,79.0,33.648197,34.116962,34.36589
104,27.0,8.0,15.0,1.1333333,17.0,25.0,2.0,8.0,19.0,0.0,9.0,7.788881,18.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,5.6222773,14.0,4.0,7.0,2.0,6.75,4.5483513,28.5,69.0,33.648197,34.116962,34.36589
105,19.0,8.0,13.0,1.0,13.0,18.0,1.0,2.0,17.0,0.0,6.3333335,7.586538,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.0685306,2.0,0.0,17.0,0.0,4.75,7.1195154,27.5,105.0,33.648197,34.116962,34.36589
106,11.0,7.0,7.0,1.0,7.0,11.0,0.0,0.0,11.0,0.0,3.6666667,5.1854496,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.3,8.0,0.0,3.0,0.0,2.75,3.269174,25.5,44.0,33.648197,34.116962,34.36589
107,29.0,14.0,19.0,1.1052631,21.0,26.0,3.0,17.0,12.0,0.0,9.666667,7.133645,11.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.9,5.1662364,18.0,4.0,7.0,0.0,7.25,6.684871,27.5,55.0,33.648197,34.116962,34.36589
108,23.0,8.0,14.0,1.0714285,15.0,23.0,0.0,13.0,10.0,0.0,7.6666665,5.5577774,10.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.3,4.148494,14.0,0.0,9.0,0.0,5.75,6.0156045,25.5,9.0,33.648197,34.116962,34.36589
109,19.0,7.0,12.0,1.0833334,13.0,18.0,1.0,15.0,4.0,0.0,6.3333335,6.342099,4.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.9,3.910243,12.0,3.0,4.0,0.0,4.75,4.43706,23.5,38.0,33.648197,34.116962,34.36589
110,48.0,8.0,15.0,1.0666667,16.0,47.0,1.0,8.0,40.0,0.0,16.0,17.281975,38.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.8,11.249888,10.0,32.0,6.0,0.0,12.0,12.083046,25.0,109.0,33.648197,34.116962,34.36589
111,145.0,16.0,21.0,1.0952381,23.0,128.0,17.0,5.0,140.0,0.0,48.333332,64.85026,124.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,14.5,36.816437,11.0,126.0,8.0,0.0,36.25,51.97295,26.0,83.0,33.648197,34.116962,34.36589
112,21.0,8.0,11.0,1.2727273,14.0,21.0,0.0,6.0,15.0,0.0,7.0,6.164414,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.6572523,11.0,3.0,7.0,0.0,5.25,4.145781,25.5,109.0,33.648197,34.116962,34.36589
113,16.0,9.0,12.0,1.1666666,14.0,15.0,1.0,2.0,14.0,0.0,5.3333335,6.182412,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.1761227,10.0,0.0,6.0,0.0,4.0,4.2426405,22.0,61.0,33.648197,34.116962,34.36589
114,41.0,13.0,21.0,1.0952381,23.0,39.0,2.0,12.0,29.0,0.0,13.666667,11.897712,25.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1,7.712976,25.0,2.0,11.0,3.0,10.25,9.202581,25.5,79.0,33.648197,34.116962,34.36589
115,18.0,5.0,10.0,1.3,13.0,17.0,1.0,14.0,4.0,0.0,6.0,5.8878407,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.237924,12.0,2.0,4.0,0.0,4.5,4.555217,23.5,42.0,33.648197,34.116962,34.36589
116,5.0,3.0,5.0,1.0,5.0,4.0,1.0,3.0,2.0,0.0,1.6666666,1.2472191,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.8062258,0.0,1.0,4.0,0.0,1.25,1.6393596,20.13503422526447,65.0,33.648197,34.116962,34.36589
117,33.0,13.0,18.0,1.0555556,19.0,31.0,2.0,9.0,24.0,0.0,11.0,9.899495,21.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.3,6.4969225,13.0,7.0,13.0,0.0,8.25,5.3560715,22.0,131.0,33.648197,34.116962,34.36589
118,15.0,10.0,10.0,1.0,10.0,9.0,6.0,1.0,14.0,0.0,5.0,6.3770423,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.8535697,1.0,2.0,12.0,0.0,3.75,4.81534,20.13503422526447,38.0,33.648197,34.116962,34.36589
119,17.0,8.0,11.0,1.1818181,13.0,16.0,1.0,0.0,17.0,0.0,5.6666665,8.013877,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,4.4508424,3.0,3.0,11.0,0.0,4.25,4.085034,20.0,84.0,33.648197,34.116962,34.36589
120,6.0,4.0,5.0,1.0,5.0,5.0,1.0,4.0,2.0,0.0,2.0,1.6329932,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,1.2,3.0,1.0,2.0,0.0,1.5,1.118034,20.0,51.0,33.648197,34.116962,34.36589
121,25.0,7.0,8.0,1.0,8.0,24.0,1.0,6.0,19.0,0.0,8.333333,7.9302516,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.7835975,18.0,0.0,7.0,0.0,6.25,7.361216,20.0,29.0,33.648197,34.116962,34.36589
122,48.0,16.0,17.0,1.117647,19.0,48.0,0.0,42.0,6.0,0.0,16.0,18.547237,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,12.528368,9.0,2.0,37.0,0.0,12.0,14.815533,20.13503422526447,27.0,33.648197,34.116962,34.36589
123,3.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,0.8164966,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.64031243,1.0,0.0,2.0,0.0,0.75,0.8291562,20.0,44.0,33.648197,34.116962,34.36589
124,9.0,3.0,4.0,1.0,4.0,8.0,1.0,8.0,1.0,0.0,3.0,3.559026,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.3853722,0.0,1.0,8.0,0.0,2.25,3.344772,20.0,39.0,33.648197,34.116962,34.36589
125,3.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,1.4142135,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,3.0,0.0,0.75,1.299038,19.594729344729345,57.0,33.648197,34.116962,34.36589
126,18.0,6.0,8.0,1.25,10.0,18.0,0.0,3.0,15.0,0.0,6.0,6.4807405,15.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.8,4.4452224,6.0,1.0,11.0,0.0,4.5,4.387482,19.594729344729345,42.0,33.648197,34.116962,34.36589
127,25.0,8.0,9.0,1.0,9.0,24.0,1.0,9.0,16.0,0.0,8.333333,6.5489607,5.0,5.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,2.5,3.5284557,4.0,1.0,20.0,0.0,6.25,8.073877,19.594729344729345,51.0,33.648197,34.116962,34.36589
128,82.0,7.0,11.0,1.0909091,12.0,80.0,2.0,3.0,78.0,1.0,27.333334,35.83605,78.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.2,23.275738,2.0,1.0,79.0,0.0,20.5,33.78239,19.594729344729345,55.0,33.648197,34.116962,34.36589
129,57.0,5.0,8.0,1.375,11.0,57.0,0.0,10.0,47.0,0.0,19.0,20.215506,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,14.085809,46.0,0.0,11.0,0.0,14.25,18.87293,20.0,15.0,33.648197,34.116962,34.36589
130,3.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,0.8164966,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.64031243,1.0,0.0,2.0,0.0,0.75,0.8291562,19.594729344729345,40.0,33.648197,34.116962,34.36589
131,18.0,3.0,5.0,1.0,5.0,18.0,0.0,0.0,18.0,0.0,6.0,8.485281,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.4,1.0,0.0,17.0,0.0,4.5,7.228416,19.594729344729345,44.0,33.648197,34.116962,34.36589
132,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.6666667,0.94280905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,2.0,0.0,0.5,0.8660254,19.594729344729345,60.0,33.648197,34.116962,34.36589
133,21.0,9.0,10.0,1.1,11.0,19.0,2.0,3.0,18.0,0.0,7.0,7.8740077,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.374942,13.0,1.0,7.0,0.0,5.25,5.2141633,19.5281045751634,61.0,33.648197,34.116962,34.36589
134,56.0,9.0,11.0,1.0909091,12.0,54.0,2.0,2.0,54.0,0.0,18.666666,24.997778,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,16.144348,5.0,0.0,50.0,1.0,14.0,20.868637,19.5281045751634,73.0,33.648197,34.116962,34.36589
135,6.0,3.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,0.0,2.0,2.1602468,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,1.496663,5.0,0.0,1.0,0.0,1.5,2.0615528,19.5281045751634,36.0,33.648197,34.116962,34.36589
136,7.0,5.0,5.0,1.0,5.0,4.0,3.0,1.0,6.0,0.0,2.3333333,2.6246693,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0049876,2.0,0.0,5.0,0.0,1.75,2.046338,19.5281045751634,28.0,33.648197,34.116962,34.36589
137,12.0,4.0,6.0,1.0,6.0,12.0,0.0,5.0,7.0,0.0,4.0,2.9439204,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.4413111,0.0,0.0,12.0,0.0,3.0,5.196152,19.5281045751634,20.0,33.648197,34.116962,34.36589
138,10.0,7.0,8.0,1.0,8.0,9.0,1.0,0.0,10.0,0.0,3.3333333,4.714045,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6832817,4.0,0.0,6.0,0.0,2.5,2.598076,19.5281045751634,133.0,33.648197,34.116962,34.36589
139,19.0,5.0,7.0,1.1428572,8.0,16.0,3.0,1.0,18.0,0.0,6.3333335,8.259674,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.374942,2.0,1.0,16.0,0.0,4.75,6.533567,19.5281045751634,83.0,33.648197,34.116962,34.36589
140,9.0,7.0,7.0,1.0,7.0,8.0,1.0,2.0,7.0,0.0,3.0,2.9439204,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.118962,1.0,0.0,8.0,0.0,2.25,3.344772,19.0,51.0,33.648197,34.116962,34.36589
141,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33333334,0.47140452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.0,0.0,0.0,0.0,0.25,0.4330127,19.0,49.0,33.648197,34.116962,34.36589
142,10.0,6.0,8.0,1.25,10.0,9.0,1.0,4.0,6.0,0.0,3.3333333,2.4944382,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8973666,5.0,1.0,4.0,0.0,2.5,2.0615528,18.5,14.0,33.648197,34.116962,34.36589
143,11.0,2.0,3.0,2.0,6.0,9.0,2.0,0.0,11.0,0.0,3.6666667,5.1854496,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.3,1.0,1.0,9.0,0.0,2.75,3.6314597,18.5,19.0,33.648197,34.116962,34.36589
144,10.0,3.0,7.0,1.2857143,9.0,9.0,1.0,2.0,8.0,0.0,3.3333333,3.3993464,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0976176,5.0,0.0,5.0,0.0,2.5,2.5,18.0,19.0,33.648197,34.116962,34.36589
145,31.0,8.0,9.0,1.7777778,16.0,30.0,1.0,4.0,27.0,0.0,10.333333,11.897712,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,8.055433,20.0,0.0,9.0,2.0,7.75,7.8222437,18.0,69.0,33.648197,34.116962,34.36589
146,52.0,7.0,10.0,1.2,12.0,52.0,0.0,3.0,49.0,0.0,17.333334,22.425184,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,14.627372,38.0,1.0,13.0,0.0,13.0,15.313393,18.0,92.0,33.648197,34.116962,34.36589
147,18.0,3.0,6.0,1.6666666,10.0,18.0,0.0,2.0,16.0,0.0,6.0,7.118052,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,4.749737,9.0,3.0,6.0,0.0,4.5,3.354102,18.0,56.0,33.648197,34.116962,34.36589
148,51.0,3.0,6.0,1.1666666,7.0,50.0,1.0,2.0,49.0,0.0,17.0,22.642143,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,14.645477,50.0,0.0,1.0,0.0,12.75,21.510172,19.5281045751634,45.0,33.648197,34.116962,34.36589
149,33.0,11.0,15.0,1.2,18.0,28.0,5.0,4.0,29.0,0.0,11.0,12.832251,29.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.3,8.614523,18.0,0.0,15.0,0.0,8.25,8.317903,19.5281045751634,23.0,33.648197,34.116962,34.36589
150,13.0,3.0,6.0,1.0,6.0,4.0,9.0,12.0,1.0,0.0,4.3333335,5.436502,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.579106,9.0,0.0,4.0,0.0,3.25,3.6996622,19.5281045751634,17.0,33.648197,34.116962,34.36589
151,11.0,3.0,5.0,1.2,6.0,10.0,1.0,3.0,8.0,0.0,3.6666667,3.2998316,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.4677925,8.0,0.0,3.0,0.0,2.75,3.269174,19.5281045751634,39.0,33.648197,34.116962,34.36589
152,15.0,5.0,9.0,1.1111112,10.0,14.0,1.0,2.0,13.0,0.0,5.0,5.715476,8.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.5,2.6551836,8.0,0.0,6.0,1.0,3.75,3.344772,18.0,112.0,33.648197,34.116962,34.36589
153,53.0,6.0,10.0,1.0,10.0,52.0,1.0,6.0,47.0,0.0,17.666666,20.885933,47.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,14.014635,6.0,0.0,45.0,2.0,13.25,18.457722,19.5281045751634,40.0,33.648197,34.116962,34.36589
154,26.0,5.0,9.0,1.1111112,10.0,25.0,1.0,11.0,10.0,5.0,8.666667,2.6246693,10.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.6,4.2237425,8.0,0.0,16.0,2.0,6.5,6.22495,19.594729344729345,42.0,33.648197,34.116962,34.36589
155,38.0,4.0,8.0,1.625,13.0,27.0,11.0,5.0,33.0,0.0,12.666667,14.522014,26.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.8,7.6524506,17.0,0.0,19.0,2.0,9.5,8.558621,19.594729344729345,73.0,33.648197,34.116962,34.36589
156,18.0,7.0,8.0,1.125,9.0,15.0,3.0,12.0,6.0,0.0,6.0,4.8989797,5.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.8,3.4,11.0,1.0,4.0,2.0,4.5,3.905125,19.594729344729345,37.0,33.648197,34.116962,34.36589
157,11.0,2.0,7.0,1.0,7.0,11.0,0.0,5.0,6.0,0.0,3.6666667,2.6246693,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2113345,3.0,0.0,7.0,1.0,2.75,2.6809514,19.594729344729345,26.0,33.648197,34.116962,34.36589
158,4.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,1.3333334,1.8856181,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,2.0,0.0,2.0,0.0,1.0,1.0,19.5281045751634,25.0,33.648197,34.116962,34.36589
159,26.0,6.0,10.0,1.8,18.0,25.0,1.0,18.0,8.0,0.0,8.666667,7.363574,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.6603885,12.0,7.0,5.0,2.0,6.5,3.640055,19.594729344729345,116.0,33.648197,34.116962,34.36589
160,23.0,7.0,12.0,1.0833334,13.0,21.0,2.0,7.0,16.0,0.0,7.6666665,6.5489607,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.020956,15.0,0.0,8.0,0.0,5.75,6.259992,20.5,23.0,33.648197,34.116962,34.36589
161,14.0,5.0,7.0,1.1428572,8.0,14.0,0.0,9.0,5.0,0.0,4.6666665,3.681787,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.9393878,1.0,0.0,13.0,0.0,3.5,5.5,19.5281045751634,71.0,33.648197,34.116962,34.36589
162,7.0,2.0,5.0,1.0,5.0,7.0,0.0,5.0,2.0,0.0,2.3333333,2.0548046,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4866068,1.0,0.0,6.0,0.0,1.75,2.4874685,19.5281045751634,55.0,33.648197,34.116962,34.36589
163,24.0,5.0,11.0,1.0,11.0,24.0,0.0,15.0,9.0,0.0,8.0,6.164414,9.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4,4.694678,11.0,4.0,9.0,0.0,6.0,4.3011627,19.594729344729345,78.0,33.648197,34.116962,34.36589
164,12.0,2.0,4.0,1.25,5.0,12.0,0.0,11.0,1.0,0.0,4.0,4.9665546,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.2802439,11.0,0.0,1.0,0.0,3.0,4.6368093,19.5,17.0,33.648197,34.116962,34.36589
165,3.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,0.8164966,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.64031243,2.0,0.0,1.0,0.0,0.75,0.8291562,16.5,112.0,33.648197,34.116962,34.36589
166,44.0,14.0,20.0,1.0,20.0,42.0,2.0,14.0,30.0,0.0,14.666667,12.256517,29.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4,9.046546,19.0,6.0,19.0,0.0,11.0,8.276473,16.5,92.0,33.648197,34.116962,34.36589
167,12.0,7.0,9.0,1.1111112,10.0,8.0,4.0,8.0,4.0,0.0,4.0,3.2659864,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.4413111,1.0,2.0,9.0,0.0,3.0,3.535534,14.5,34.0,33.648197,34.116962,34.36589
168,21.0,7.0,10.0,1.0,10.0,18.0,3.0,5.0,16.0,0.0,7.0,6.6833124,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.8672376,9.0,4.0,8.0,0.0,5.25,3.5619516,16.5,18.0,33.648197,34.116962,34.36589
169,117.0,9.0,11.0,1.1818181,13.0,112.0,5.0,2.0,115.0,0.0,39.0,53.74632,115.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,34.438496,1.0,106.0,10.0,0.0,29.25,44.48244,19.0,24.0,33.648197,34.116962,34.36589
170,18.0,10.0,12.0,1.0,12.0,14.0,4.0,8.0,10.0,0.0,6.0,4.3204937,10.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.8,3.1874754,5.0,5.0,7.0,1.0,4.5,2.1794496,19.5,25.0,33.648197,34.116962,34.36589
171,17.0,10.0,12.0,1.0,12.0,14.0,3.0,8.0,9.0,0.0,5.6666665,4.027682,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.407345,8.0,3.0,6.0,0.0,4.25,3.0310888,18.0,9.0,33.648197,34.116962,34.36589
172,12.0,6.0,7.0,1.1428572,8.0,11.0,1.0,4.0,8.0,0.0,4.0,3.2659864,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,2.2715633,1.0,1.0,10.0,0.0,3.0,4.0620193,18.0,30.0,33.648197,34.116962,34.36589
173,21.0,8.0,14.0,1.0,14.0,20.0,1.0,4.0,17.0,0.0,7.0,7.25718,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.7843494,6.0,4.0,11.0,0.0,5.25,3.9607449,18.0,94.0,33.648197,34.116962,34.36589
174,23.0,16.0,20.0,1.0,20.0,20.0,3.0,5.0,18.0,0.0,7.6666665,7.586538,15.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.3,4.4955535,9.0,3.0,11.0,0.0,5.75,4.43706,19.5,48.0,33.648197,34.116962,34.36589
175,12.0,8.0,10.0,1.2,12.0,12.0,0.0,2.0,8.0,2.0,4.0,2.828427,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,2.2715633,3.0,0.0,9.0,0.0,3.0,3.6742346,18.0,24.0,33.648197,34.116962,34.36589
176,16.0,3.0,10.0,1.4,14.0,15.0,1.0,6.0,10.0,0.0,5.3333335,4.109609,4.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,2.2891047,11.0,1.0,4.0,0.0,4.0,4.3011627,18.0,40.0,33.648197,34.116962,34.36589
